statefips,countyfips,metrofips,display_level,geo_area,year,initiative,naics_title,naics_code,jobs
00,000,34620,2,Muncie MSA,2024,BioCrossroads,Ethyl Alcohol Manufacturing,325193,0
00,000,34620,2,Muncie MSA,2024,BioCrossroads,Artificial and Synthetic Fibers and Filaments Manufacturing,325220,0
00,000,34620,3,Muncie MSA,2024,Conexus,Motor Vehicle Parts Manufacturing,3363,885.877532515
00,000,34620,3,Muncie MSA,2024,Conexus,Railroad Rolling Stock Manufacturing,3365,560.854090393
00,000,34620,3,Muncie MSA,2024,Conexus,General Freight Trucking,4841,416.3405397936
00,000,34620,3,Muncie MSA,2024,Conexus,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,295.025582856877
00,000,34620,3,Muncie MSA,2024,Conexus,"Boiler, Tank, and Shipping Container Manufacturing",3324,276.2241044059
00,000,34620,3,Muncie MSA,2024,Conexus,Plastics Product Manufacturing,3261,268.4971338932
00,000,34620,3,Muncie MSA,2024,Conexus,Metalworking Machinery Manufacturing,3335,258.39558689349997
00,000,34620,3,Muncie MSA,2024,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,231.46970027619
00,000,34620,3,Muncie MSA,2024,Conexus,Printing and Related Support Activities,3231,217.4999999944
00,000,34620,3,Muncie MSA,2024,Conexus,Couriers and Express Delivery Services,4921,164.601777487
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,664.090061136
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Commercial Banking,522110,385.670065674
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,233.089617212
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Credit Unions,522130,142.111242849
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,71.9911379654
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Sales Financing,522220,60.6884663738
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,31.6662144804
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Real Estate Credit,522292,20.4690463176
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,15.4300720163
00,000,34620,2,Muncie MSA,2024,Finance & Insurance,Consumer Lending,522291,11.1988007264
00,000,34620,2,Muncie MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,1840.74731388
00,000,34620,2,Muncie MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,1687.0793375
00,000,34620,2,Muncie MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,1131.58338875
00,000,34620,2,Muncie MSA,2024,Healthcare,Home Health Care Services,621610,602.833773373
00,000,34620,2,Muncie MSA,2024,Healthcare,Offices of Dentists,621210,361.07760434
00,000,34620,2,Muncie MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,347.17431373
00,000,34620,2,Muncie MSA,2024,Healthcare,Freestanding Ambulatory Surgical and Emergency Centers,621493,300.239725803
00,000,34620,2,Muncie MSA,2024,Healthcare,Offices of Mental Health Practitioners (except Physicians),621330,219.258163685
00,000,34620,2,Muncie MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,213.229380601
00,000,34620,2,Muncie MSA,2024,Healthcare,Other Residential Care Facilities,623990,206.098413631
00,000,34620,2,Muncie MSA,2024,TechPoint,Computer Facilities Management Services,541513,404.965735818
00,000,34620,2,Muncie MSA,2024,TechPoint,Custom Computer Programming Services,541511,219.639852256
00,000,34620,2,Muncie MSA,2024,TechPoint,Software Publishers,513210,117.467856588
00,000,34620,2,Muncie MSA,2024,TechPoint,Computer Systems Design Services,541512,36.340711901
00,000,34620,2,Muncie MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,32.5270208092
00,000,34620,2,Muncie MSA,2024,TechPoint,Other Computer Related Services,541519,32.3391275685
00,000,34620,2,Muncie MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,26.4670628763
00,000,34620,2,Muncie MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,22.75
00,000,34620,2,Muncie MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,16.6052919957
00,000,34620,2,Muncie MSA,2024,TechPoint,Newspaper Publishers,513110,13.1071071127
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,1863.5478073015
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,1821.22010576946
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Depository Credit Intermediation,5221,1542.316040051
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,1387.265326804
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,"Architectural, Engineering, and Related Services",5413,1169.786628458965
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,1150.5059733226
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,"Other Professional, Scientific, and Technical Services",5419,1031.4721490195
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Couriers and Express Delivery Services,4921,970.903887372
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Electronic and Precision Equipment Repair and Maintenance,8112,930.010303625
00,000,43780,2,South Bend-Mishawaka MSA,2024,Advanced & Traded Industries,Medical Equipment and Supplies Manufacturing,3391,893.86483814578
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,359.440558724
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,Crop Production,111000,320.749863205
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,285.897917781
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,Beer and Ale Merchant Wholesalers,424810,211.920948752
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,Nonchocolate Confectionery Manufacturing,311340,183.658387014
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,Commercial Bakeries,311812,157.910452315
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",311941,147.198026716
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,Creamery Butter Manufacturing,311512,110.455582553
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,Animal Production and Aquaculture,112000,101.999605619
00,000,43780,3,South Bend-Mishawaka MSA,2024,AgriNovus,Confectionery Merchant Wholesalers,424450,72.0409660267
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,529.806025328
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,218.362510291
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,Medical Laboratories,621511,196.840528079
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,151.683869706558
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,121.396531719
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,115.814627669827
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,72.2180643953
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,35.9464958703
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,Testing Laboratories and Services,541380,30.396380967128003
00,000,43780,2,South Bend-Mishawaka MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,29.987288632688404
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,Plastics Product Manufacturing,3261,1821.22010576946
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,General Freight Trucking,4841,1387.265326804
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,1150.5059733226
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,Couriers and Express Delivery Services,4921,970.903887372
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,Medical Equipment and Supplies Manufacturing,3391,874.4373990625801
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,829.7676084729001
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,Metal and Mineral (except Petroleum) Merchant Wholesalers,4235,802.625643999
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,Grocery and Related Product Merchant Wholesalers,4244,780.8837107138501
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,Architectural and Structural Metals Manufacturing,3323,749.3147380396
00,000,43780,3,South Bend-Mishawaka MSA,2024,Conexus,Motor Vehicle Manufacturing,3361,629.939190237
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,1382.63187528
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Credit Unions,522130,794.623472309
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Commercial Banking,522110,718.09166404
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Claims Adjusting,524291,390.879773794
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,242.872324819
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,174.639615972
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,85.4264862716
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Direct Title Insurance Carriers,524127,63.2832702257
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,53.8761728921
00,000,43780,2,South Bend-Mishawaka MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,36.1599853354
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,6785.79161669
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,3213.32431223
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,1797.00239571
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,Home Health Care Services,621610,1433.05001077
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,Offices of Dentists,621210,1116.56223347
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,694.435854932
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,479.392996584
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,444.099348372
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,421.53158605
00,000,43780,2,South Bend-Mishawaka MSA,2024,Healthcare,Residential Mental Health and Substance Abuse Facilities,623220,408.496294179
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,930.010303625
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,Computer Systems Design Services,541512,387.034094244
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,330.166666667
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,Custom Computer Programming Services,541511,286.434949694
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418,217.31320938
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,191.324118084
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,Computer Facilities Management Services,541513,189.891535917
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,127.004477477
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",334416,100.611570153
00,000,43780,2,South Bend-Mishawaka MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,86.848990104
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,1794.9211814986998
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,Motor Vehicle Body and Trailer Manufacturing,3362,1315.12652827
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,1017.2452941719998
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,Depository Credit Intermediation,5221,918.4070002875
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,916.747949022
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,Grocery and Related Product Merchant Wholesalers,4244,482.457162443062
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,429.6513170888
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,"Pulp, Paper, and Paperboard Mills",3221,414.145413209
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,Management of Companies and Enterprises,5511,385.0566777437
00,000,45460,2,Terre Haute MSA,2024,Advanced & Traded Industries,Architectural and Structural Metals Manufacturing,3323,376.77270380048
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,368.288690931
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,Animal (except Poultry) Slaughtering,311611,209.093456511
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,All Other Miscellaneous Food Manufacturing,311999,168.15752189
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,Crop Production,111000,130.847057819
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,Sawmills,321113,128.139014838
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,Animal Production and Aquaculture,112000,107.506251703
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,107.475514599
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,Farm Supplies Merchant Wholesalers,424910,105.225116102
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,79.8763591838
00,000,45460,3,Terre Haute MSA,2024,AgriNovus,Farm Labor Contractors and Crew Leaders,115115,63.362130862
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,278.359604106
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,Medical Laboratories,621511,97.101773605100007
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,88.809997990088
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,60.9055679201
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,Nitrogenous Fertilizer Manufacturing,325311,12.210747412
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,7.78740606300396
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,5.903613189884431
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,3.53729997922
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,Testing Laboratories and Services,541380,0.93174023885904
00,000,45460,2,Terre Haute MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,0.399673417988766
00,000,45460,3,Terre Haute MSA,2024,Conexus,Plastics Product Manufacturing,3261,1794.9211814987
00,000,45460,3,Terre Haute MSA,2024,Conexus,Motor Vehicle Body and Trailer Manufacturing,3362,1315.12652827
00,000,45460,3,Terre Haute MSA,2024,Conexus,Motor Vehicle Parts Manufacturing,3363,1017.245294172
00,000,45460,3,Terre Haute MSA,2024,Conexus,General Freight Trucking,4841,916.747949022
00,000,45460,3,Terre Haute MSA,2024,Conexus,Grocery and Related Product Merchant Wholesalers,4244,482.4571624430621
00,000,45460,3,Terre Haute MSA,2024,Conexus,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,429.6513170888
00,000,45460,3,Terre Haute MSA,2024,Conexus,"Pulp, Paper, and Paperboard Mills",3221,414.145413209
00,000,45460,3,Terre Haute MSA,2024,Conexus,Architectural and Structural Metals Manufacturing,3323,376.77270380048
00,000,45460,3,Terre Haute MSA,2024,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,348.078168751669
00,000,45460,3,Terre Haute MSA,2024,Conexus,Aerospace Product and Parts Manufacturing,3364,333.108895521
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Commercial Banking,522110,723.616856881
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,350.245552049
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Savings Institutions and Other Depository Credit Intermediation,522180,109.110248306
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Credit Unions,522130,85.6798951005
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,69.3351910673
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Health and Welfare Funds,525120,66.0872458984
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,43.8675216339
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,32.2323431803
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,22.26502015
00,000,45460,2,Terre Haute MSA,2024,Finance & Insurance,Consumer Lending,522291,14.575677895
00,000,45460,2,Terre Haute MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,3133.45573814
00,000,45460,2,Terre Haute MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,1397.84881962
00,000,45460,2,Terre Haute MSA,2024,Healthcare,Home Health Care Services,621610,909.175211665
00,000,45460,2,Terre Haute MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,849.165180949
00,000,45460,2,Terre Haute MSA,2024,Healthcare,Residential Mental Health and Substance Abuse Facilities,623220,381.018242323
00,000,45460,2,Terre Haute MSA,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,343.805262036
00,000,45460,2,Terre Haute MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,337.869090803
00,000,45460,2,Terre Haute MSA,2024,Healthcare,Offices of Dentists,621210,305.438835448
00,000,45460,2,Terre Haute MSA,2024,Healthcare,Ambulance Services,621910,195.47531312
00,000,45460,2,Terre Haute MSA,2024,Healthcare,Psychiatric and Substance Abuse Hospitals,622210,186.451995177
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,165.592283949
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Manufacturing and Reproducing Magnetic and Optical Media,334610,153.198271597
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,127.127486432
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Custom Computer Programming Services,541511,38.5364441564
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Telecommunications Resellers,517121,37.9356655588
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Newspaper Publishers,513110,36.8407589533
00,000,45460,2,Terre Haute MSA,2024,TechPoint,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",334513,30.6448024391
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,30.2816885758
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Book Publishers,513130,29.2056651783
00,000,45460,2,Terre Haute MSA,2024,TechPoint,Computer Systems Design Services,541512,18.3399659272
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,Warehousing and Storage,4931,67617.1915948095
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,55085.107444470006
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,General Freight Trucking,4841,40731.0530584
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,Motor Vehicle Body and Trailer Manufacturing,3362,40224.21624227
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,Management of Companies and Enterprises,5511,35606.3726205985
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,34903.801135279995
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,34678.52625578
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,32851.583336342
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,Depository Credit Intermediation,5221,30083.873721360003
18,000,00000,2,Indiana,2024,Advanced & Traded Industries,Insurance Carriers,5241,24504.178250644
18,000,00000,3,Indiana,2024,AgriNovus,Crop Production,111000,7314.91666124
18,000,00000,3,Indiana,2024,AgriNovus,Animal Production and Aquaculture,112000,7045.39003564
18,000,00000,3,Indiana,2024,AgriNovus,Meat Processed from Carcasses,311612,5296.16666686
18,000,00000,3,Indiana,2024,AgriNovus,Commercial Bakeries,311812,4479.49999994
18,000,00000,3,Indiana,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,4350.57073142
18,000,00000,3,Indiana,2024,AgriNovus,Farm Supplies Merchant Wholesalers,424910,4282.57014385
18,000,00000,3,Indiana,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,3996.1325511
18,000,00000,3,Indiana,2024,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,3636.39541602
18,000,00000,3,Indiana,2024,AgriNovus,Poultry Processing,311615,3465.5833329
18,000,00000,3,Indiana,2024,AgriNovus,Other Snack Food Manufacturing,311919,3141.25000053
18,000,00000,2,Indiana,2024,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,19730.8090251
18,000,00000,2,Indiana,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,9113.60316268
18,000,00000,2,Indiana,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,8113.002558541661
18,000,00000,2,Indiana,2024,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,7602.42995146
18,000,00000,2,Indiana,2024,BioCrossroads,Medical Laboratories,621511,5335.39851702
18,000,00000,2,Indiana,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,3851.541607301939
18,000,00000,2,Indiana,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,3614.4892014094
18,000,00000,2,Indiana,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,3068.31244712364
18,000,00000,2,Indiana,2024,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,2725.00896977
18,000,00000,2,Indiana,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,2083.9978797
18,000,00000,3,Indiana,2024,Conexus,Warehousing and Storage,4931,67617.19159480948
18,000,00000,3,Indiana,2024,Conexus,Motor Vehicle Parts Manufacturing,3363,55085.107444470006
18,000,00000,3,Indiana,2024,Conexus,General Freight Trucking,4841,40731.0530584
18,000,00000,3,Indiana,2024,Conexus,Motor Vehicle Body and Trailer Manufacturing,3362,40224.21624226999
18,000,00000,3,Indiana,2024,Conexus,Plastics Product Manufacturing,3261,32851.583336342
18,000,00000,3,Indiana,2024,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,23036.581934249003
18,000,00000,3,Indiana,2024,Conexus,Couriers and Express Delivery Services,4921,22723.7984552
18,000,00000,3,Indiana,2024,Conexus,Pharmaceutical and Medicine Manufacturing,3254,22661.172084513997
18,000,00000,3,Indiana,2024,Conexus,Motor Vehicle Manufacturing,3361,21440.762078223
18,000,00000,3,Indiana,2024,Conexus,Medical Equipment and Supplies Manufacturing,3391,17241.018921623
18,000,00000,2,Indiana,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,27726.5865032
18,000,00000,2,Indiana,2024,Finance & Insurance,Commercial Banking,522110,19855.17807
18,000,00000,2,Indiana,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,9034.13936649
18,000,00000,2,Indiana,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,8395.03500279
18,000,00000,2,Indiana,2024,Finance & Insurance,Credit Unions,522130,8055.81135561
18,000,00000,2,Indiana,2024,Finance & Insurance,Direct Life Insurance Carriers,524113,5656.34510283
18,000,00000,2,Indiana,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,5638.91668692
18,000,00000,2,Indiana,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,5155.7499965
18,000,00000,2,Indiana,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,4224.12247726
18,000,00000,2,Indiana,2024,Finance & Insurance,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,2842.41950842
18,000,00000,2,Indiana,2024,Healthcare,General Medical and Surgical Hospitals,622110,118355.815287
18,000,00000,2,Indiana,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,59425.7526117
18,000,00000,2,Indiana,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,45621.6208551
18,000,00000,2,Indiana,2024,Healthcare,Home Health Care Services,621610,34230.3086759
18,000,00000,2,Indiana,2024,Healthcare,Offices of Dentists,621210,20874.3131511
18,000,00000,2,Indiana,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,14556.9135943
18,000,00000,2,Indiana,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,9725.27313641
18,000,00000,2,Indiana,2024,Healthcare,Offices of Mental Health Practitioners (except Physicians),621330,6595.0515403
18,000,00000,2,Indiana,2024,Healthcare,Residential Intellectual and Developmental Disability Facilities,623210,6402.88273361
18,000,00000,2,Indiana,2024,Healthcare,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,6078.41440357
18,000,00000,2,Indiana,2024,TechPoint,Computer Systems Design Services,541512,16799.8047204
18,000,00000,2,Indiana,2024,TechPoint,Custom Computer Programming Services,541511,15155.4897453
18,000,00000,2,Indiana,2024,TechPoint,Wired Telecommunications Carriers,517111,5126.89532472
